feature	pathway	gene_signature_definition
189	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA4211;PA4206;PA0998;PA1000;PA1001;PA1904;PA1903;PA4207;PA0996
189	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
189	Citrate cycle (TCA cycle) PAO1	PA1584
189	Lipopolysaccharide biosynthesis PAO1	PA0011
189	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3555
189	Cyanoamino acid metabolism PAO1	PA2193
190	Arginine and proline metabolism PAO1	PA4773;PA4774
190	Putative sorbitol/mannitol transport system	PA3187
190	RNA degradation PAO1	PA4761
190	beta-Lactam resistance PAO1	PA0958
190	Phosphonate and phosphinate metabolism PAO1	PA3375
190	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
190	Quorum sensing PAO1	PA4777;PA3477;PA2843;PA3364;PA4776
190	Nitrogen metabolism PAO1	PA4202
190	Glutathione metabolism PAO1	PA2813
190	ABC-2 type transport system	PA2812
190	Oxidative phosphorylation PAO1	PA2649
190	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA4759
190	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA1179;PA3552;PA3553;PA3557;PA3558;PA0920;PA3556;PA1180
190	Glycolysis / Gluconeogenesis PAO1	PA2323;PA3195
191	Phosphotransferase system (PTS) PAO1	PA4464
191	Glyoxylate and dicarboxylate metabolism PAO1	PA4236;PA2444
191	Cysteine and methionine metabolism PAO1	PA2105;PA2104;PA1927
191	Flagellar assembly PAO1	PA1095;PA1092
191	Biosynthesis of unsaturated fatty acids PAO1	PA3942
191	Histidine metabolism PAO1	PA3151
191	Folate biosynthesis PAO1	PA3914
191	Quorum sensing PAO1	PA4497
191	Protein export PAO1	PA5069
191	Aminoacyl-tRNA biosynthesis PAO1	PA0009
191	NADH:quinone oxidoreductase, prokaryotes	PA2644
191	Pyrimidine metabolism PAO1	PA0402;PA0935
191	Methane metabolism PAO1	PA3628
191	Sulfur metabolism PAO1	PA4443
192	One carbon pool by folate PAO1	PA5228
192	Biotin metabolism PAO1	PA0504;PA0098
192	Nicotinate and nicotinamide metabolism PAO1	PA3618
192	Porphyrin and chlorophyll metabolism PAO1	PA1272
192	Glycine, serine and threonine metabolism PAO1	PA2446
192	Arginine and proline metabolism PAO1	PA4565
192	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
192	Mismatch repair PAO1	PA5443
192	Cysteine and methionine metabolism PAO1	PA0870;PA2105;PA2104
192	Flagellar assembly PAO1	PA1092;PA1087
192	Nitrogen metabolism PAO1	PA1024
192	Aminoacyl-tRNA biosynthesis, prokaryotes	PA5051
192	Hemophore/metalloprotease transport system	PA3404
192	Glutathione metabolism PAO1	PA0361
192	ABC-2 type transport system	PA4038
192	Phenylalanine metabolism PAO1	PA0872;PA0865
192	Sulfur relay system PAO1	PA2103
192	Lipopolysaccharide biosynthesis PAO1	PA5011
193	Pyruvate metabolism PAO1	PA4470
193	Biotin metabolism PAO1	PA4280
193	Nicotinate and nicotinamide metabolism PAO1	PA1602
193	beta-Lactam resistance PAO1	PA0958
193	Propanoate metabolism PAO1	PA0132
193	Histidine metabolism PAO1	PA3151;PA3152
193	Glycerophospholipid metabolism PAO1	PA3651
193	Styrene degradation PAO1	PA0202;PA2009
193	Amino sugar and nucleotide sugar metabolism PAO1	PA3148;PA3159;PA3155;PA3158;PA3156
194	Pyruvate metabolism PAO1	PA5436
194	Porphyrin and chlorophyll metabolism PAO1	PA0112
194	RNA degradation PAO1	PA4740
194	Valine, leucine and isoleucine degradation PAO1	PA2000;PA2014;PA2011
194	Tyrosine metabolism PAO1	PA2009
194	Bacterial chemotaxis PAO1	PA3348;PA4307
194	Propanoate metabolism PAO1	PA3568
194	Type VI secretion system	PA2368;PA2369;PA2366;PA2370
194	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
194	Quorum sensing PAO1	PA3361;PA1130;PA5568
194	Phosphonate transport system	PA3382;PA3316
194	Lipopolysaccharide biosynthesis PAO1	PA3337
195	Pyruvate metabolism PAO1	PA5435;PA1984
195	Biotin metabolism PAO1	PA0504
195	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2012
195	Type II general secretion pathway	PA3103
195	beta-Lactam resistance PAO1	PA4003;PA4110
195	Dipeptide transport system	PA4504;PA4503
195	Ribosome PAO1	PA4563
195	Bacterial chemotaxis PAO1	PA4500;PA0176;PA0179
195	DNA replication PAO1	PA3642
195	Cysteine and methionine metabolism PAO1	PA5025
195	Flagellar assembly PAO1	PA1094;PA1095;PA1092
195	Quorum sensing PAO1	PA0768;PA3724;PA3477;PA3476;PA3479
195	Homoprotocatechuate degradation, homoprotocatechuate => 2-oxohept-3-enedioate	PA1966
195	Pantothenate and CoA biosynthesis PAO1	PA0363
195	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
195	Sulfur metabolism PAO1	PA2594;PA4130
196	Arginine biosynthesis PAO1	PA5171;PA5172
196	Porphyrin and chlorophyll metabolism PAO1	PA3531
196	Putative sorbitol/mannitol transport system	PA3187
196	Cytochrome c oxidase, cbb3-type	PA1856
196	Bacterial chemotaxis PAO1	PA0179
196	Propanoate metabolism PAO1	PA2247
196	Type VI secretion system	PA1657
196	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA2445;PA4236;PA2442;PA2444
196	Selenocompound metabolism PAO1	PA1927
196	Flagellar assembly PAO1	PA1101;PA1095;PA3351;PA1094;PA1092
196	Glutamate/aspartate transport system	PA1342
196	Valine, leucine and isoleucine biosynthesis PAO1	PA3121;PA3120
196	Fructose and mannose metabolism PAO1	PA3540;PA3547;PA3541;PA3545
196	Quorum sensing PAO1	PA1871;PA1902
196	Purine metabolism PAO1	PA1514
196	Phenylalanine metabolism PAO1	PA5304
196	Pyrimidine metabolism PAO1	PA0403
196	Lipopolysaccharide biosynthesis PAO1	PA3337
196	Methane metabolism PAO1	PA0836
196	Glycolysis / Gluconeogenesis PAO1	PA5427
197	Arginine and proline metabolism PAO1	PA0293
197	Valine, leucine and isoleucine degradation PAO1	PA0747;PA2553;PA2013;PA2014;PA2000;PA2248;PA2250;PA1999;PA2012
197	Tyrosine metabolism PAO1	PA2008;PA2007
197	Porphyrin and chlorophyll metabolism PAO1	PA1279
197	beta-Lactam resistance PAO1	PA2019;PA2018;PA5471
197	Dipeptide transport system	PA4503
197	Bacterial chemotaxis PAO1	PA4310;PA4307
197	Propanoate metabolism PAO1	PA2555
197	Type VI secretion system	PA0263
197	Glyoxylate and dicarboxylate metabolism PAO1	PA1566;PA5508
197	Selenocompound metabolism PAO1	PA1927
197	Glycerophospholipid metabolism PAO1	PA3584
197	Alanine, aspartate and glutamate metabolism PAO1	PA2253
197	Styrene degradation PAO1	PA2009
197	Butanoate metabolism PAO1	PA5445
197	Phenazine biosynthesis PAO1	PA0999;PA0998;PA0997;PA1000
197	Zinc transport system	PA2408
197	Histidine metabolism PAO1	PA3152
197	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
197	Quorum sensing PAO1	PA1001
197	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
197	Oxidative phosphorylation PAO1	PA2649
197	Glycerolipid metabolism PAO1	PA3579;PA3582
198	Phosphotransferase system (PTS) PAO1	PA4464
198	Pyruvate metabolism PAO1	PA1984
198	Iron(III) transport system	PA4688
198	Cysteine biosynthesis, serine => cysteine	PA2105
198	beta-Lactam resistance PAO1	PA3721
198	Ribosome PAO1	PA4260;PA4433;PA4257;PA2970;PA4237;PA4239
198	Bacterial chemotaxis PAO1	PA1463;PA4502
198	Type VI secretion system	PA3486
198	Flagellar assembly PAO1	PA1100;PA3526
198	Styrene degradation PAO1	PA2008
198	Butanoate metabolism PAO1	PA2011
198	Alanine, aspartate and glutamate metabolism PAO1	PA5429
198	Ribosome, bacteria	PA4240;PA4244;PA4245
198	Spermidine/putrescine transport system	PA0206;PA0204;PA0205
198	Quorum sensing PAO1	PA3361
198	Nitrogen metabolism PAO1	PA0524
198	Oxidative phosphorylation PAO1	PA1581;PA5554;PA1584;PA1582;PA4430
198	Lipopolysaccharide biosynthesis PAO1	PA3636
198	Methane metabolism PAO1	PA4812
199	Pyruvate metabolism PAO1	PA1217
199	Arginine and proline metabolism PAO1	PA1421
199	Denitrification, nitrate => nitrogen	PA0523
199	Cytochrome c oxidase, cbb3-type	PA4133
199	Valine, leucine and isoleucine degradation PAO1	PA0132;PA0130;PA1999;PA2000
199	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0872
199	Ribosome PAO1	PA3601;PA3600
199	Bacterial chemotaxis PAO1	PA3348;PA4307
199	Propanoate metabolism PAO1	PA0494
199	Type VI secretion system	PA1661;PA1662
199	Benzoate degradation PAO1	PA0228
199	Histidine metabolism PAO1	PA5098;PA5100;PA5106
199	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
199	Flagellar assembly PAO1	PA3526
199	Butanoate metabolism PAO1	PA0227
199	Phenazine biosynthesis PAO1	PA4209;PA4217
199	Quorum sensing PAO1	PA4211;PA1901;PA4206;PA1905;PA1902;PA1904;PA1903;PA4207;PA3478;PA3479
199	Nitrogen metabolism PAO1	PA3392;PA0524
199	Sulfur metabolism PAO1	PA0518;PA4130
199	Cyanoamino acid metabolism PAO1	PA2194
199	Fatty acid biosynthesis PAO1	PA3333
199	Putative sorbitol/mannitol transport system	PA3187
200	Pyruvate metabolism PAO1	PA1135;PA3417;PA3416;PA4733
200	Denitrification, nitrate => nitrogen	PA1174
200	Valine, leucine and isoleucine degradation PAO1	PA2250;PA2247;PA3418;PA2248
200	Tyrosine metabolism PAO1	PA2008;PA2009
200	Bacterial chemotaxis PAO1	PA1930;PA0178;PA4633;PA0179;PA4309;PA2573;PA0175;PA0176
200	Propanoate metabolism PAO1	PA2249;PA2553
200	Glyoxylate and dicarboxylate metabolism PAO1	PA3131
200	Glycerophospholipid metabolism PAO1	PA2584
200	Multidrug resistance, efflux pump AcrAB-TolC/SmeDEF	PA4374
200	Flagellar assembly PAO1	PA3351;PA1080;PA1092;PA1082;PA3526;PA1087
200	Butanoate metabolism PAO1	PA2003
200	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
200	Quorum sensing PAO1	PA3361;PA1871
200	Phenylalanine metabolism PAO1	PA0872;PA0865;PA3366
200	Oxidative phosphorylation PAO1	PA0106;PA0105
200	Methane metabolism PAO1	PA5421
200	Sulfur metabolism PAO1	PA4443;PA3937;PA2566;PA3444;PA3936;PA3938
201	Pentose phosphate pathway PAO1	PA3182
201	Degradation of aromatic compounds PAO1	PA0480
201	Arginine and proline metabolism PAO1	PA0704
201	Putative sorbitol/mannitol transport system	PA2340
201	Riboflavin metabolism PAO1	PA1274
201	Bacterial chemotaxis PAO1	PA4307
201	Propanoate metabolism PAO1	PA3568
201	Histidine metabolism PAO1	PA5106;PA5100;PA5098
201	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA3181;PA5353;PA5355
201	Threonine biosynthesis, aspartate => homoserine => threonine	PA3735
201	Starch and sucrose metabolism PAO1	PA3193
201	D-Methionine transport system	PA5504
201	Glycine betaine/proline transport system	PA5096;PA5094;PA5095
201	Quorum sensing PAO1	PA4910;PA4211
201	Citrate cycle (TCA cycle) PAO1	PA4333
201	Oxidative phosphorylation PAO1	PA0106;PA3929;PA3930;PA0107
201	Glycerolipid metabolism PAO1	PA2862
202	Type III secretion system	PA1693;PA1698;PA1701;PA1692
202	Pentose phosphate pathway PAO1	PA2265;PA3181;PA2261;PA3194;PA2323;PA3182;PA2263;PA2264;PA2321;PA3183
202	Glycine, serine and threonine metabolism PAO1	PA0036
202	Riboflavin metabolism PAO1	PA4055
202	Ribosome PAO1	PA4250
202	Glyoxylate and dicarboxylate metabolism PAO1	PA5415;PA5355;PA2444
202	Selenocompound metabolism PAO1	PA1927
202	Bacterial secretion system PAO1	PA1695;PA1719;PA1694;PA1696
202	Quorum sensing PAO1	PA3724;PA0998
202	Nitrogen metabolism PAO1	PA4588;PA5035;PA3877
202	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
202	NADH:quinone oxidoreductase, prokaryotes	PA2638
202	Citrate cycle (TCA cycle) PAO1	PA5435;PA1589
202	Glycerolipid metabolism PAO1	PA3582
202	Glycolysis / Gluconeogenesis PAO1	PA3193;PA5016;PA3195;PA5015
202	Putative sorbitol/mannitol transport system	PA3187
203	Pyruvate metabolism PAO1	PA1135;PA3415;PA3417;PA3416
203	Nicotinate and nicotinamide metabolism PAO1	PA2991
203	Pentose phosphate pathway PAO1	PA2290
203	Valine, leucine and isoleucine degradation PAO1	PA2247;PA2249;PA2250;PA3418;PA2248
203	Bacterial chemotaxis PAO1	PA1464;PA1930;PA0176
203	Propanoate metabolism PAO1	PA3568
203	Glycerophospholipid metabolism PAO1	PA3584
203	Cysteine and methionine metabolism PAO1	PA1685
203	Flagellar assembly PAO1	PA1080;PA3351;PA3526
203	Histidine metabolism PAO1	PA5098
203	Glycine betaine/proline transport system	PA5096
203	Quorum sensing PAO1	PA1874;PA2570;PA4207
203	Purine metabolism PAO1	PA4969;PA4670
203	Glutathione metabolism PAO1	PA1890
203	Chloroalkane and chloroalkene degradation PAO1	PA5421
203	Oxidative phosphorylation PAO1	PA0107;PA0106;PA0108;PA0105;PA0113;PA0112
204	Glyoxylate and dicarboxylate metabolism PAO1	PA3131;PA5355
204	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
204	Glycerophospholipid metabolism PAO1	PA3584
204	Bacterial secretion system PAO1	PA3486;PA1382
204	Flagellar assembly PAO1	PA1095
204	Imipenem resistance, repression of porin OprD	PA1798;PA4885
204	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
204	Quorum sensing PAO1	PA3252
204	Purine metabolism PAO1	PA1932;PA1393;PA1931;PA1933
204	Nitrogen metabolism PAO1	PA4202
204	Sulfur metabolism PAO1	PA2566
204	Base excision repair PAO1	PA0357
205	Pyruvate metabolism PAO1	PA0482;PA0887;PA5445;PA1984;PA4333
205	Pentose phosphate pathway PAO1	PA3896
205	Arginine and proline metabolism PAO1	PA4839
205	Base excision repair PAO1	PA0750
205	Valine, leucine and isoleucine degradation PAO1	PA3569
205	Dipeptide transport system	PA4496;PA4505;PA4504
205	Propanoate metabolism PAO1	PA3568;PA0796
205	Benzoate degradation PAO1	PA0447
205	Alanine, aspartate and glutamate metabolism PAO1	PA2828
205	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
205	Quorum sensing PAO1	PA3250;PA4776
205	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0009
205	Oxidative phosphorylation PAO1	PA1554;PA1320
205	Lipopolysaccharide biosynthesis PAO1	PA3337
205	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA4974;PA3552
205	Glycerolipid metabolism PAO1	PA2862
205	Putative sorbitol/mannitol transport system	PA3187
206	Pyruvate metabolism PAO1	PA4470
206	Cytochrome c oxidase, cbb3-type	PA1555
206	Pentose phosphate pathway PAO1	PA3194;PA3181
206	Degradation of aromatic compounds PAO1	PA4122
206	Glycine, serine and threonine metabolism PAO1	PA2413
206	Denitrification, nitrate => nitrogen	PA3392
206	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3183;PA3182
206	Tyrosine metabolism PAO1	PA4124;PA4125;PA4121;PA4123
206	Ribosome PAO1	PA3600
206	Monobactam biosynthesis PAO1	PA2412
206	Phenazine biosynthesis PAO1	PA1902;PA1903;PA4217
206	Zinc transport system	PA2408
206	Fatty acid biosynthesis, initiation	PA3333
206	Ribosome, bacteria	PA3601
206	Putative ABC transport system	PA4064
206	Fructose and mannose metabolism PAO1	PA3560;PA3551
206	Putative polar amino acid transport system	PA1260
206	Quorum sensing PAO1	PA1901;PA1904;PA4211
206	Nitrogen metabolism PAO1	PA0524;PA0523
206	Sulfur metabolism PAO1	PA3443;PA5175
206	Type III secretion system	PA1719;PA1691;PA1722;PA1698;PA1701;PA1695;PA1690;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1717;PA1696;PA1693;PA1692;PA1703
207	Arginine biosynthesis PAO1	PA4865;PA5171;PA5172
207	Urea transport system	PA4858
207	Valine, leucine and isoleucine degradation PAO1	PA2247;PA3013;PA2013;PA2014;PA3569;PA3570
207	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA3113;PA5039
207	beta-Lactam resistance PAO1	PA3719
207	Dissimilatory nitrate reduction, nitrate => ammonia	PA1780
207	Bacterial chemotaxis PAO1	PA1464
207	Propanoate metabolism PAO1	PA0795
207	Type VI secretion system	PA0083;PA2362;PA2363;PA2361
207	Glycerophospholipid metabolism PAO1	PA4024
207	Bacterial secretion system PAO1	PA2673
207	Putative ABC transport system	PA4594
207	Putative polar amino acid transport system	PA5074
207	Quorum sensing PAO1	PA1905
207	Sulfur metabolism PAO1	PA5175
207	Putrescine transport system	PA0301
207	Glycolysis / Gluconeogenesis PAO1	PA1982;PA1984
208	Pyruvate metabolism PAO1	PA0835
208	Arginine biosynthesis PAO1	PA5172
208	Nucleotide excision repair PAO1	PA1529
208	Glycerophospholipid metabolism PAO1	PA3651
208	Cysteine and methionine metabolism PAO1	PA2105;PA2104;PA1687
208	Histidine metabolism PAO1	PA3151;PA4939
208	Folate biosynthesis PAO1	PA3914;PA1674
208	Amino sugar and nucleotide sugar metabolism PAO1	PA3148
208	Putative polar amino acid transport system	PA5074
208	Quorum sensing PAO1	PA0768;PA1001
208	Purine metabolism PAO1	PA1920;PA0944
208	Nitrogen metabolism PAO1	PA3876;PA3874;PA3877;PA3872
208	Hemophore/metalloprotease transport system	PA1246
208	Phospholipid transport system	PA4455
208	Sulfur relay system PAO1	PA2103
208	Pyrimidine metabolism PAO1	PA0403
208	Methane metabolism PAO1	PA0836
208	Arginine/ornithine transport system	PA0890
209	Porphyrin and chlorophyll metabolism PAO1	PA2947;PA2948
209	Type II general secretion pathway	PA0679;PA0677;PA0678
209	Ribosome PAO1	PA4741
209	Bacterial chemotaxis PAO1	PA4290
209	Propanoate metabolism PAO1	PA0887
209	Phosphate transport system	PA5366;PA5369
209	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3372;PA3377;PA3379;PA3374
209	Inosine monophosphate biosynthesis, PRPP + glutamine => IMP	PA4854
209	Histidine metabolism PAO1	PA4939
209	Geraniol degradation PAO1	PA2891;PA2887
209	Aminobenzoate degradation PAO1	PA2513;PA3296;PA3910;PA3366
209	Glyoxylate and dicarboxylate metabolism PAO1	PA2445;PA5355
209	Glycerophospholipid metabolism PAO1	PA3319;PA4351
209	Vanadium resistance, efflux pump MexGHI-OpmD	PA4208
209	Bacterial secretion system PAO1	PA0686
209	Amino sugar and nucleotide sugar metabolism PAO1	PA2023
209	Putative polar amino acid transport system	PA5137;PA1256
209	Quorum sensing PAO1	PA3364
209	Phosphonate transport system	PA3382;PA3384;PA3383
209	Phenylalanine metabolism PAO1	PA2531;PA4980
209	Oxidative phosphorylation PAO1	PA1317;PA4133;PA1319;PA1318;PA1320;PA1321
210	Fatty acid metabolism PAO1	PA3013;PA5174
210	Pentose phosphate pathway PAO1	PA3896
210	Tyrosine metabolism PAO1	PA2007
210	beta-Lactam resistance PAO1	PA4110
210	Phosphonate and phosphinate metabolism PAO1	PA1311
210	Selenocompound metabolism PAO1	PA2616
210	Peptidoglycan biosynthesis PAO1	PA4415;PA4411;PA4418;PA5045
210	Bacterial secretion system PAO1	PA0081;PA2676
210	Flagellar assembly PAO1	PA1081;PA1103;PA1445;PA1105
210	Biosynthesis of unsaturated fatty acids PAO1	PA5371
210	Histidine metabolism PAO1	PA3151
210	Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate	PA1580
210	Quorum sensing PAO1	PA3361;PA4776
210	Purine metabolism PAO1	PA1543;PA3970
210	Phenylalanine metabolism PAO1	PA5304
210	Sulfur relay system PAO1	PA2605;PA3918;PA2606
210	Oxidative phosphorylation PAO1	PA4538;PA5242
210	Lipopolysaccharide biosynthesis PAO1	PA3646;PA4458
210	Terpenoid backbone biosynthesis PAO1	PA3652
211	Nicotinate and nicotinamide metabolism PAO1	PA1602
211	Glycine, serine and threonine metabolism PAO1	PA5373
211	Valine, leucine and isoleucine degradation PAO1	PA2000
211	Tyrosine metabolism PAO1	PA2008;PA5427;PA2007;PA2009;PA0865
211	Synthesis and degradation of ketone bodies PAO1	PA1999
211	Ribosome PAO1	PA3601;PA3600
211	Bacterial chemotaxis PAO1	PA1946
211	Type VI secretion system	PA0083;PA0091;PA0089;PA0077;PA0088;PA0084;PA0085;PA0090;PA0087
211	Vitamin B6 metabolism PAO1	PA1049
211	Cysteine and methionine metabolism PAO1	PA0399;PA4773;PA4774
211	Bacterial secretion system PAO1	PA0074;PA1725
211	Histidine metabolism PAO1	PA5100
211	Putative ABC transport system	PA0072
211	Quorum sensing PAO1	PA0295
211	Purine metabolism PAO1	PA1524;PA2629;PA5497
211	Nitrogen metabolism PAO1	PA1024
211	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
