feature	pathway	gene_signature_definition
170	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
170	Flagellar assembly PAO1	PA1446
170	Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate	PA1217
170	Putative polar amino acid transport system	PA2202
170	Methane metabolism PAO1	PA4812
170	Sulfur metabolism PAO1	PA5175
170	Iron complex transport system	PA2914
171	Pyruvate metabolism PAO1	PA4329;PA3471;PA1770;PA1813
171	Lysine biosynthesis PAO1	PA5278
171	Pentose phosphate pathway PAO1	PA2796;PA0548
171	Polyketide sugar unit biosynthesis PAO1	PA5164
171	Valine, leucine and isoleucine degradation PAO1	PA1821
171	Bacterial chemotaxis PAO1	PA4953
171	Sec (secretion) system	PA4403
171	Vitamin B6 metabolism PAO1	PA0773
171	Mismatch repair PAO1	PA4232;PA4042
171	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA5063;PA5223
171	Peptidoglycan biosynthesis PAO1	PA4201
171	Cysteine and methionine metabolism PAO1	PA2709
171	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	PA1326
171	Purine metabolism PAO1	PA5337;PA1013
171	Aminoacyl-tRNA biosynthesis, prokaryotes	PA3482
171	Phenylalanine metabolism PAO1	PA5304
171	Pyrimidine metabolism PAO1	PA4758
171	Oxidative phosphorylation PAO1	PA2641
171	Valine, leucine and isoleucine biosynthesis PAO1	PA5013
171	Lipopolysaccharide biosynthesis PAO1	PA2979
172	Monobactam biosynthesis PAO1	PA2412
172	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
172	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
172	Glyoxylate and dicarboxylate metabolism PAO1	PA5354
172	Catechol ortho-cleavage, catechol => 3-oxoadipate	PA2508
172	Cysteine and methionine metabolism PAO1	PA4773;PA4774;PA1927
172	D-Methionine transport system	PA3931
172	Styrene degradation PAO1	PA0227;PA2007;PA2009
172	Putative polar amino acid transport system	PA2204
172	Fluorobenzoate degradation PAO1	PA2507;PA2509
172	Nitrogen metabolism PAO1	PA5173;PA3392;PA0523;PA0524
172	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
172	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3555
172	Sulfur relay system PAO1	PA3814
172	Oxidative phosphorylation PAO1	PA1856;PA1555;PA1317;PA1557;PA1319;PA1318;PA3930
172	Sulfur metabolism PAO1	PA4443;PA0281;PA3446
172	Type III secretion system	PA1723
173	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
173	Arginine biosynthesis PAO1	PA4867
173	Degradation of aromatic compounds PAO1	PA4092
173	Valine, leucine and isoleucine degradation PAO1	PA1535
173	Homologous recombination PAO1	PA0966
173	Histidine metabolism PAO1	PA3151;PA5106;PA3152;PA5100;PA5098
173	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0968
173	Alanine, aspartate and glutamate metabolism PAO1	PA5035
173	Styrene degradation PAO1	PA4073
173	Quorum sensing PAO1	PA0604;PA0603;PA4211
173	Citrate cycle (TCA cycle) PAO1	PA5445
173	Oxidative phosphorylation PAO1	PA3930
173	Microcin C transport system	PA1809
173	Sulfur metabolism PAO1	PA2105
174	Nicotinate and nicotinamide metabolism PAO1	PA4918
174	Pentose phosphate pathway PAO1	PA3182
174	NitT/TauT family transport system	PA3512
174	Ribosome PAO1	PA5315
174	Propanoate metabolism PAO1	PA0130
174	Type VI secretion system	PA0089
174	Cysteine and methionine metabolism PAO1	PA1683
174	Flagellar assembly PAO1	PA1081
174	Amino sugar and nucleotide sugar metabolism PAO1	PA3159
174	Purine metabolism PAO1	PA5272;PA1931;PA1013
174	Glutathione metabolism PAO1	PA2826
174	Oxidative phosphorylation PAO1	PA4431
174	Lipopolysaccharide biosynthesis PAO1	PA5012
174	Glycolysis / Gluconeogenesis PAO1	PA3629;PA3193;PA1984
174	Base excision repair PAO1	PA0357
175	Nicotinate and nicotinamide metabolism PAO1	PA1602
175	Arginine and proline metabolism PAO1	PA1421
175	Putative sorbitol/mannitol transport system	PA3187
175	Glycine, serine and threonine metabolism PAO1	PA2443
175	Tyrosine metabolism PAO1	PA2008;PA2009
175	Synthesis and degradation of ketone bodies PAO1	PA2000
175	Bacterial chemotaxis PAO1	PA4307
175	Histidine metabolism PAO1	PA5100;PA5098
175	Glyoxylate and dicarboxylate metabolism PAO1	PA2446;PA5415;PA2445;PA2442;PA2444;PA4811;PA5508
175	Thiamine metabolism PAO1	PA4973
175	Glycerophospholipid metabolism PAO1	PA3584
175	Folate biosynthesis PAO1	PA3030
175	Glycine betaine/proline transport system	PA5095
175	Fructose and mannose metabolism PAO1	PA2232;PA3561
175	Oxidative phosphorylation PAO1	PA1317;PA4133;PA1319;PA1318;PA1320;PA1321
175	Sulfur metabolism PAO1	PA3937;PA3938;PA3444
175	Glycerolipid metabolism PAO1	PA3579;PA3582
175	Glycolysis / Gluconeogenesis PAO1	PA3195;PA1984
176	Pentose and glucuronate interconversions PAO1	PA2343
176	Pyruvate metabolism PAO1	PA5445
176	Porphyrin and chlorophyll metabolism PAO1	PA2948
176	Macrolide resistance, MacAB-TolC transporter	PA2389
176	Glycine, serine and threonine metabolism PAO1	PA2413;PA2446;PA5415;PA2445;PA2442;PA2444;PA2443
176	Tyrosine metabolism PAO1	PA2470
176	2-Oxocarboxylic acid metabolism PAO1	PA2035
176	NitT/TauT family transport system	PA2327;PA2329
176	Type VI secretion system	PA2360;PA2373
176	Glycerophospholipid metabolism PAO1	PA2352
176	Peptidoglycan biosynthesis PAO1	PA4201;PA2272
176	Cysteine and methionine metabolism PAO1	PA2105;PA2104
176	Methane metabolism PAO1	PA0887
176	Iron complex transport system	PA4158
177	Dipeptide transport system	PA4503
177	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
177	Histidine metabolism PAO1	PA3151;PA3152
177	Phenazine biosynthesis PAO1	PA1001;PA1000
177	Amino sugar and nucleotide sugar metabolism PAO1	PA3159;PA3148;PA3156;PA3155;PA2232;PA3158
177	Putative polar amino acid transport system	PA4192
177	Sulfur metabolism PAO1	PA2105;PA2104
178	Thiamine metabolism PAO1	PA4973
178	Arginine and proline metabolism PAO1	PA4773;PA3366;PA1421
178	Putative sorbitol/mannitol transport system	PA3187
178	Cytochrome c oxidase, cbb3-type	PA4133
178	Valine, leucine and isoleucine degradation PAO1	PA0130
178	Tyrosine metabolism PAO1	PA3629;PA0865;PA2009
178	Dipeptide transport system	PA4504
178	Bacterial chemotaxis PAO1	PA4502;PA4500;PA2561
178	Amino sugar and nucleotide sugar metabolism PAO1	PA0597;PA3559
178	Putative polar amino acid transport system	PA5154;PA5155
178	Quorum sensing PAO1	PA0999;PA0997;PA0998;PA1000;PA3364;PA1001;PA0996
178	Nitrogen metabolism PAO1	PA0519;PA0524;PA5508
178	Methane metabolism PAO1	PA3628
178	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3552;PA3553;PA3557;PA3558
178	Sulfur metabolism PAO1	PA3938;PA4130
178	Type III secretion system	PA1719;PA1722;PA1701;PA1717;PA1697;PA1725;PA1723;PA1724;PA1694;PA1716;PA1696
179	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA0024
179	Denitrification, nitrate => nitrogen	PA0524;PA3392;PA0519;PA0523;PA3872
179	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0025
179	Monobactam biosynthesis PAO1	PA2412
179	Nitrogen metabolism PAO1	PA3874;PA3875
179	Sulfur relay system PAO1	PA3870;PA3814
179	Citrate cycle (TCA cycle) PAO1	PA4470
179	Oxidative phosphorylation PAO1	PA2691;PA1856
179	Sulfur metabolism PAO1	PA0518;PA3446
180	Phosphotransferase system (PTS) PAO1	PA4464
180	Arginine biosynthesis PAO1	PA5171;PA5172
180	RNA degradation PAO1	PA4385;PA4761
180	Ribosome PAO1	PA4246;PA4259;PA5316;PA4251;PA4250;PA5315;PA2742;PA4260;PA5570;PA4272;PA4274;PA4239;PA4267;PA4264;PA0579;PA4255;PA4244;PA4273;PA4247;PA4671;PA4252;PA4249;PA4261;PA2741
180	Monobactam biosynthesis PAO1	PA1010
180	Benzoate degradation PAO1	PA0968
180	Cysteine and methionine metabolism PAO1	PA0432;PA0546
180	Flagellar assembly PAO1	PA1092
180	Butanoate metabolism PAO1	PA4696
180	Histidine metabolism PAO1	PA4449;PA5106
180	Ribosome, bacteria	PA4433;PA4568;PA3162;PA4257;PA4258;PA2970;PA4563;PA4256;PA4253;PA4240;PA4245;PA4271;PA4268;PA4254;PA4242;PA3745;PA4241;PA4262;PA4248
180	Quorum sensing PAO1	PA4211;PA4276;PA5128
180	Purine metabolism PAO1	PA4740;PA3686;PA4238;PA4670
180	Aminoacyl-tRNA biosynthesis PAO1	PA5051
180	Pyrimidine metabolism PAO1	PA3637
180	Citrate cycle (TCA cycle) PAO1	PA1588
180	Oxidative phosphorylation PAO1	PA5559;PA1581;PA4431;PA5556;PA1583;PA5557;PA5560;PA1582;PA1553;PA1584;PA5554;PA4429;PA5555;PA1556;PA5558
180	2-Oxocarboxylic acid metabolism PAO1	PA5013;PA4694
180	Lipopolysaccharide biosynthesis PAO1	PA3636
180	Citrate cycle (TCA cycle, Krebs cycle)	PA1580
181	Arginine and proline metabolism PAO1	PA0782
181	Sulfate-sulfur assimilation	PA0282;PA4443;PA0281;PA1838;PA4442
181	Glycine, serine and threonine metabolism PAO1	PA2446;PA5417;PA2444
181	RNA degradation PAO1	PA4761;PA2840
181	beta-Lactam resistance PAO1	PA2019;PA5471
181	Ribosome PAO1	PA5316
181	Bacterial chemotaxis PAO1	PA4307
181	Monobactam biosynthesis PAO1	PA4759
181	Thiamine metabolism PAO1	PA4973
181	Cysteine and methionine metabolism PAO1	PA4773;PA5203
181	Glycine betaine/proline transport system	PA3236
181	Putative polar amino acid transport system	PA2204;PA2203;PA2202
181	Purine metabolism PAO1	PA1140
181	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
181	ABC-2 type transport system	PA2811
181	Inositol phosphate metabolism PAO1	PA0747;PA0844
181	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3558
181	Sulfur metabolism PAO1	PA0280
182	Pyruvate metabolism PAO1	PA3417;PA1984
182	Sulfate-sulfur assimilation	PA4130
182	Valine, leucine and isoleucine degradation PAO1	PA3418
182	Tyrosine metabolism PAO1	PA2008
182	Porphyrin and chlorophyll metabolism PAO1	PA2906;PA1277;PA2905
182	Dissimilatory nitrate reduction, nitrate => ammonia	PA1174
182	Bacterial chemotaxis PAO1	PA2573;PA1930;PA3349;PA0179;PA0177
182	Type VI secretion system	PA1657;PA2365
182	Alanine, aspartate and glutamate metabolism PAO1	PA5429
182	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092
182	Amino sugar and nucleotide sugar metabolism PAO1	PA3148
182	Spermidine/putrescine transport system	PA3607
182	Quorum sensing PAO1	PA3476;PA0997;PA3724;PA0998;PA3477;PA4211;PA3478;PA3479
182	Hemophore/metalloprotease transport system	PA1247
182	Oxidative phosphorylation PAO1	PA4133
182	Pantothenate and CoA biosynthesis PAO1	PA0363
182	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
182	Putrescine transport system	PA2592
183	Fatty acid metabolism PAO1	PA3645
183	Porphyrin and chlorophyll metabolism PAO1	PA2909
183	Base excision repair PAO1	PA3725
183	Ribosome PAO1	PA5570;PA4741;PA4257;PA3745
183	F-type ATPase, prokaryotes and chloroplasts	PA5560
183	Benzoate degradation PAO1	PA2517
183	Peptidoglycan biosynthesis PAO1	PA4417;PA4415
183	Cysteine and methionine metabolism PAO1	PA3816
183	Bacterial secretion system PAO1	PA4243;PA2675;PA1868
183	Amino sugar and nucleotide sugar metabolism PAO1	PA0596
183	Ribosome, bacteria	PA2970;PA4239;PA4273
183	Quorum sensing PAO1	PA0768;PA1073
183	Aminoacyl-tRNA biosynthesis, prokaryotes	PA0963
183	Phenylalanine metabolism PAO1	PA2922
183	Lipopolysaccharide biosynthesis PAO1	PA4406
183	Pantothenate and CoA biosynthesis PAO1	PA4696
183	Cyanoamino acid metabolism PAO1	PA1726
184	Type II general secretion pathway	PA1382
184	Mismatch repair PAO1	PA3777
184	Glycerophospholipid metabolism PAO1	PA2584;PA2536
184	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA3480
184	Vancomycin resistance PAO1	PA0749
184	Guanine ribonucleotide biosynthesis IMP => GDP,GTP	PA5336
184	Folate biosynthesis PAO1	PA3030
184	Amino sugar and nucleotide sugar metabolism PAO1	PA1384;PA5549
184	Lysine biosynthesis, succinyl-DAP pathway, aspartate => lysine	PA0223
184	Pantothenate and CoA biosynthesis PAO1	PA0363
184	Iron complex transport system	PA4158
185	Pyruvate metabolism PAO1	PA4470;PA4333
185	Pentose phosphate pathway PAO1	PA3181
185	Arginine and proline metabolism PAO1	PA1687
185	Entner-Doudoroff pathway, glucose-6P => glyceraldehyde-3P + pyruvate	PA3182
185	Bacterial chemotaxis PAO1	PA4307;PA1946
185	gamma-Hexachlorocyclohexane transport system	PA4455
185	Threonine biosynthesis, aspartate => homoserine => threonine	PA3735
185	Vancomycin resistance PAO1	PA5302
185	Histidine metabolism PAO1	PA5100
185	Amino sugar and nucleotide sugar metabolism PAO1	PA2232
185	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
185	Citrate cycle (TCA cycle) PAO1	PA5016
185	Oxidative phosphorylation PAO1	PA1552;PA2649;PA3929;PA3930
185	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA3310
185	Glycolysis / Gluconeogenesis PAO1	PA3193
186	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
186	Macrolide resistance, MacAB-TolC transporter	PA2389;PA2390
186	Glycine, serine and threonine metabolism PAO1	PA2413
186	RNA degradation PAO1	PA4761;PA4385
186	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA2531
186	Phosphate transport system	PA5367
186	Monobactam biosynthesis PAO1	PA4759;PA2412
186	Type VI secretion system	PA2366;PA2367;PA2368;PA2371;PA2365;PA2370
186	Selenocompound metabolism PAO1	PA1927
186	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
186	Zinc transport system	PA2409;PA2408;PA2407
186	Quorum sensing PAO1	PA1874;PA1871;PA1901;PA3724;PA4206;PA1905;PA1902;PA2570;PA1904;PA1903;PA4211;PA4207
186	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230;PA4228
186	Oxidative phosphorylation PAO1	PA2638;PA2649;PA1584;PA2645;PA2641;PA2648
187	Nicotinate and nicotinamide metabolism PAO1	PA3505;PA4006
187	Arginine and proline metabolism PAO1	PA0202;PA4565;PA4908
187	Sulfate transport system	PA1493
187	Porphyrin and chlorophyll metabolism PAO1	PA2947
187	beta-Lactam resistance PAO1	PA5045
187	Ribosome PAO1	PA4741
187	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
187	Bacterial chemotaxis PAO1	PA4953
187	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA0298;PA2634;PA0296
187	Thiamine metabolism PAO1	PA3814
187	Tryptophan biosynthesis, chorismate => tryptophan	PA0650
187	Bacterial secretion system PAO1	PA2672
187	Styrene degradation PAO1	PA2007
187	Pyrimidine deoxyribonuleotide biosynthesis, CDP/CTP => dCDP/dCTP,dTDP/dTTP	PA3480
187	Ribosome, bacteria	PA3742;PA4242
187	Putative polar amino acid transport system	PA5153
187	Spermidine/putrescine transport system	PA0206;PA0205;PA0204;PA0203
187	Quorum sensing PAO1	PA0768;PA1073
187	Purine metabolism PAO1	PA1013
187	Nitrogen metabolism PAO1	PA5173
187	Aminoacyl-tRNA biosynthesis PAO1	PA3482
187	Oxidative phosphorylation PAO1	PA4429
187	2-Oxocarboxylic acid metabolism PAO1	PA3792;PA3506
187	Lipopolysaccharide biosynthesis PAO1	PA4425
187	Microcin C transport system	PA1811
188	Pyocyanine biosynthesis, chorismate => pyocyanine	PA4217
188	Pyruvate metabolism PAO1	PA0494;PA4771
188	Biotin metabolism PAO1	PA0504
188	Nicotinate and nicotinamide metabolism PAO1	PA1602
188	RNA degradation PAO1	PA0336
188	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA0651
188	beta-Lactam resistance PAO1	PA0958
188	Ribosome PAO1	PA3600
188	Fructose and mannose metabolism PAO1	PA2232
188	Histidine metabolism PAO1	PA3152
188	Styrene degradation PAO1	PA3366
188	Quorum sensing PAO1	PA1871;PA3724;PA0604;PA3364;PA0605;PA2570;PA0603
188	ABC-2 type transport system	PA2811
188	Sulfur metabolism PAO1	PA2105
189	Pyruvate metabolism PAO1	PA0887;PA1217
189	Thiamine metabolism PAO1	PA4973
189	Degradation of aromatic compounds PAO1	PA4121;PA0153
189	Arginine and proline metabolism PAO1	PA4773;PA3366;PA0782
189	Glycine, serine and threonine metabolism PAO1	PA0036
189	Denitrification, nitrate => nitrogen	PA0523
189	NitT/TauT family transport system	PA2327
189	Tetrahydrofolate biosynthesis, GTP => THF	PA4750
189	Bacterial chemotaxis PAO1	PA0176;PA4290;PA1946
189	Propanoate metabolism PAO1	PA3568
189	Aminobenzoate degradation PAO1	PA2513
189	Glycerophospholipid metabolism PAO1	PA3584
189	Cysteine and methionine metabolism PAO1	PA1927
189	Fatty acid biosynthesis, elongation	PA3333
189	Quorum sensing PAO1	PA3364;PA4207
189	Purine metabolism PAO1	PA5497;PA3751
189	Nitrogen metabolism PAO1	PA0524
189	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558;PA3552;PA1180
189	Pyrimidine metabolism PAO1	PA4646
189	Lipopolysaccharide biosynthesis PAO1	PA4517
189	Methane metabolism PAO1	PA2444
189	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA1179;PA3553
189	Fatty acid biosynthesis PAO1	PA0098
190	Pyruvate metabolism PAO1	PA5297
190	Arginine and proline metabolism PAO1	PA4773
190	Putative sorbitol/mannitol transport system	PA2340
190	NitT/TauT family transport system	PA3512
190	Phosphate transport system	PA5366;PA5367;PA5368;PA5369
190	Phosphonate and phosphinate metabolism PAO1	PA3378;PA3375;PA3377;PA3374;PA3380;PA3379
190	Aminobenzoate degradation PAO1	PA2514;PA3296;PA3910
190	Glycerophospholipid metabolism PAO1	PA3319;PA0347;PA0844;PA4351;PA2352
190	Bacterial secretion system PAO1	PA0677;PA0681;PA0679;PA0685;PA0678;PA0686;PA0682;PA0684;PA0683;PA0680;PA5568
190	Flagellar assembly PAO1	PA1105
190	Zinc transport system	PA2409
190	Folate biosynthesis PAO1	PA3030
190	Amino sugar and nucleotide sugar metabolism PAO1	PA2022
190	Phosphonate transport system	PA3382;PA3384;PA3383
191	Arginine biosynthesis PAO1	PA5173;PA5171;PA5172
191	Nicotinate and nicotinamide metabolism PAO1	PA0195
191	Porphyrin and chlorophyll metabolism PAO1	PA0510;PA4880
191	Putative sorbitol/mannitol transport system	PA3187
191	Valine, leucine and isoleucine degradation PAO1	PA0130;PA1999;PA2000
191	Tyrosine metabolism PAO1	PA5427;PA2009
191	Dipeptide transport system	PA4500
191	Quorum sensing PAO1	PA1072;PA1073
191	Nitrogen metabolism PAO1	PA0519
191	ABC-2 type transport system	PA5230
191	Oxidative phosphorylation PAO1	PA1557;PA1555;PA3929;PA2645;PA2648;PA1556;PA3930
191	Lipopolysaccharide biosynthesis PAO1	PA3337
191	Sulfur metabolism PAO1	PA0518
191	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
192	Pyruvate metabolism PAO1	PA1135;PA3687
192	Fatty acid metabolism PAO1	PA2968;PA3013;PA2815
192	Cytochrome c oxidase, cbb3-type	PA1552;PA1553
192	Porphyrin and chlorophyll metabolism PAO1	PA4880
192	Valine, leucine and isoleucine degradation PAO1	PA3569
192	Arginine and proline metabolism PAO1	PA0202;PA0782
192	Ribosome PAO1	PA4272
192	Fructose and mannose metabolism PAO1	PA3540;PA3541;PA3551;PA3547;PA3545;PA5452
192	Propanoate metabolism PAO1	PA2555;PA0795;PA0796;PA3570
192	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
192	Quorum sensing PAO1	PA0996
192	Methane metabolism PAO1	PA1757
193	Pyruvate metabolism PAO1	PA5435
193	Arginine biosynthesis PAO1	PA5206
193	Nicotinate and nicotinamide metabolism PAO1	PA1823
193	RNA degradation PAO1	PA3861
193	Valine, leucine and isoleucine degradation PAO1	PA1576
193	Bacterial chemotaxis PAO1	PA1460
193	Type VI secretion system	PA1659
193	Vitamin B6 metabolism PAO1	PA5516
193	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224;PA5221
193	Multidrug resistance, efflux pump TriABC-TolC	PA0158
193	gamma-Hexachlorocyclohexane transport system	PA3211
193	Bacterial secretion system PAO1	PA1382;PA3294
193	Amino sugar and nucleotide sugar metabolism PAO1	PA1384
193	Putative ABC transport system	PA2857
193	Spermidine/putrescine transport system	PA0205
193	Quorum sensing PAO1	PA4804;PA3320
193	Purine metabolism PAO1	PA3043;PA1932;PA1393
193	Aminoacyl-tRNA biosynthesis PAO1	PA4808
193	Citrate cycle (TCA cycle) PAO1	PA5445
194	One carbon pool by folate PAO1	PA3437
194	Nicotinate and nicotinamide metabolism PAO1	PA1602
