feature	pathway	gene_signature_definition
184	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2014;PA2015
184	Bacterial chemotaxis PAO1	PA4290
184	Type VI secretion system	PA1657
184	Benzoate degradation PAO1	PA2507;PA0228;PA2508
184	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
184	Glyoxylate and dicarboxylate metabolism PAO1	PA1787;PA5353;PA4812;PA4810;PA4811;PA5508
184	Thiamine metabolism PAO1	PA4973
184	Cysteine and methionine metabolism PAO1	PA1927;PA2104;PA2105;PA3816
184	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
184	Styrene degradation PAO1	PA0227;PA2009
184	Alanine, aspartate and glutamate metabolism PAO1	PA2253
184	Quorum sensing PAO1	PA3361
184	Purine metabolism PAO1	PA3770;PA5497;PA0935
184	Nitrogen metabolism PAO1	PA0523;PA0524
184	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4230
184	Methane metabolism PAO1	PA0887
184	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1179;PA5538
184	Iron complex transport system	PA2914
185	One carbon pool by folate PAO1	PA5420;PA0430
185	Pyruvate metabolism PAO1	PA3471;PA4847
185	Lysine biosynthesis PAO1	PA4417
185	Polyketide sugar unit biosynthesis PAO1	PA5163
185	Glycine, serine and threonine metabolism PAO1	PA0399;PA5379;PA5416;PA2445;PA2444;PA5417;PA5418
185	Valine, leucine and isoleucine degradation PAO1	PA2000
185	Bacterial chemotaxis PAO1	PA1423
185	Propanoate metabolism PAO1	PA2249
185	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA0865;PA5237
185	beta-Alanine metabolism PAO1	PA0441
185	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
185	Bacterial secretion system PAO1	PA3820
185	Glycine betaine/proline transport system	PA5377;PA3236
185	dTDP-L-rhamnose biosynthesis	PA5164
185	Caprolactam degradation PAO1	PA1525
185	Quorum sensing PAO1	PA4912;PA4911;PA4207
185	Phenylalanine metabolism PAO1	PA0872
185	Chloroalkane and chloroalkene degradation PAO1	PA1982
185	Oxidative phosphorylation PAO1	PA5556;PA5553;PA2641;PA5554;PA4429;PA5555
185	Methane metabolism PAO1	PA5421
186	Arginine biosynthesis PAO1	PA4865;PA5171
186	Porphyrin and chlorophyll metabolism PAO1	PA2942;PA2907
186	Type II general secretion pathway	PA1868
186	RNA degradation PAO1	PA4385;PA2976;PA0336
186	Ribosome PAO1	PA4433;PA3162;PA4246;PA4934;PA4256;PA4251;PA4261;PA2742
186	F-type ATPase, prokaryotes and chloroplasts	PA5559;PA5556;PA5558
186	Aminoglycoside resistance, protease FtsH	PA4751
186	Aminobenzoate degradation PAO1	PA0954
186	Mismatch repair PAO1	PA4232
186	Flagellar assembly PAO1	PA3351;PA1092
186	Imipenem resistance, repression of porin OprD	PA0958
186	Glutamate/aspartate transport system	PA1342
186	Ribosome, bacteria	PA4260;PA4568;PA4249;PA4240;PA4274;PA4273;PA4267;PA4264;PA4935;PA4248
186	Purine metabolism PAO1	PA0148
186	Protein export PAO1	PA1303
186	Citrate cycle (TCA cycle) PAO1	PA1588;PA2623;PA1589
186	Pantothenate and CoA biosynthesis PAO1	PA5320
186	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA5489
186	Terpenoid backbone biosynthesis PAO1	PA4043
187	Leucine degradation, leucine => acetoacetate + acetyl-CoA	PA2013;PA2012;PA2011
187	Valine, leucine and isoleucine degradation PAO1	PA2014
187	Dipeptide transport system	PA4505;PA4503;PA4502;PA4500;PA4504;PA4506
187	Type VI secretion system	PA0083;PA0091;PA2685;PA0089;PA0082;PA0077;PA0088;PA0085;PA0079;PA0084;PA0080;PA0078;PA0090;PA0087
187	Histidine metabolism PAO1	PA5100;PA5098
187	Glyoxylate and dicarboxylate metabolism PAO1	PA5353
187	Glycerophospholipid metabolism PAO1	PA2541;PA3584;PA2536
187	Bacterial secretion system PAO1	PA0075
187	Styrene degradation PAO1	PA2008;PA2009;PA2007;PA3366
187	Putative ABC transport system	PA0072
187	Quorum sensing PAO1	PA3364;PA0295
187	Oxidative phosphorylation PAO1	PA1317;PA1319;PA1318;PA1320
187	Glycerolipid metabolism PAO1	PA3582
187	Glycolysis / Gluconeogenesis PAO1	PA3195;PA1984
187	Putative sorbitol/mannitol transport system	PA3187
188	Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate	PA4470
188	Macrolide resistance, MacAB-TolC transporter	PA2390;PA2389
188	Sulfate-sulfur assimilation	PA4130;PA4442
188	Glycine, serine and threonine metabolism PAO1	PA5415;PA2413;PA2444
188	Tyrosine metabolism PAO1	PA2008;PA0865;PA2009;PA2531
188	Ribosome PAO1	PA4262;PA4249;PA4261
188	Monobactam biosynthesis PAO1	PA2412
188	Glyoxylate and dicarboxylate metabolism PAO1	PA4236
188	Assimilatory sulfate reduction, sulfate => H2S	PA1838
188	Glycerophospholipid metabolism PAO1	PA4792
188	Flagellar assembly PAO1	PA1081
188	D-Methionine transport system	PA5505
188	Zinc transport system	PA2409;PA2408;PA2407
188	Hemophore/metalloprotease transport system	PA3405;PA3406
188	Phenylalanine metabolism PAO1	PA5304
188	Citrate cycle (TCA cycle) PAO1	PA3452
188	Oxidative phosphorylation PAO1	PA2639;PA2642;PA4431;PA2638;PA2649;PA1317;PA2640;PA4430;PA4133;PA1319;PA1318;PA2645;PA1320;PA2644;PA2648;PA4429;PA2647;PA1556;PA2641;PA2637
189	One carbon pool by folate PAO1	PA5420
189	Putative sorbitol/mannitol transport system	PA3187
189	beta-Lactam resistance PAO1	PA0958
189	Phosphonate and phosphinate metabolism PAO1	PA4866
189	Quorum sensing PAO1	PA3476;PA3478;PA3479
189	Nitrogen metabolism PAO1	PA3876
189	Glutathione metabolism PAO1	PA2813
189	ABC-2 type transport system	PA2812;PA2811
189	Oxidative phosphorylation PAO1	PA5559;PA1556
189	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
190	Iron(III) transport system	PA4687;PA4688
190	Arginine biosynthesis PAO1	PA5204
190	Nicotinate and nicotinamide metabolism PAO1	PA2991
190	Pentose phosphate pathway PAO1	PA3194;PA3181;PA2321;PA3183;PA3182
190	Putative sorbitol/mannitol transport system	PA3187
190	Sulfate-sulfur assimilation	PA4130
190	Glycine, serine and threonine metabolism PAO1	PA5372
190	Tyrosine metabolism PAO1	PA2008;PA0865;PA2009
190	Dipeptide transport system	PA4504;PA4505
190	Ribosome PAO1	PA2742
190	Bacterial chemotaxis PAO1	PA4290
190	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
190	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
190	Glyoxylate and dicarboxylate metabolism PAO1	PA0482;PA5522;PA2634
190	DNA replication PAO1	PA3232
190	Cysteine and methionine metabolism PAO1	PA4773
190	Butanoate metabolism PAO1	PA0265;PA0266;PA5445;PA2000
190	Histidine metabolism PAO1	PA3151
190	Glycine betaine/proline transport system	PA5388
190	SagS-HptB-HsbR (swarming activity and biofilm formation) two-component regulatory system	PA1976
190	Amino sugar and nucleotide sugar metabolism PAO1	PA3559
190	Quorum sensing PAO1	PA1003;PA0427;PA3364
190	Nitrogen metabolism PAO1	PA0524
190	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230;PA4224
190	Cationic antimicrobial peptide (CAMP) resistance, arnBCADTEF operon	PA3558
190	Oxidative phosphorylation PAO1	PA4133
190	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA3554;PA3555;PA3556;PA3553
190	Glycolysis / Gluconeogenesis PAO1	PA0887;PA3195;PA1982
191	Glycine, serine and threonine metabolism PAO1	PA2445;PA5417;PA2446
191	Type II general secretion pathway	PA4528
191	beta-Lactam resistance PAO1	PA3721;PA3719
191	NitT/TauT family transport system	PA3514
191	Ribosome PAO1	PA4250;PA4254
191	Bacterial chemotaxis PAO1	PA4520
191	Propanoate metabolism PAO1	PA3568;PA0130
191	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2682
191	Benzoate degradation PAO1	PA2507;PA0228;PA0153;PA2508
191	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
191	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205
191	Styrene degradation PAO1	PA0227
191	Glutamate/aspartate transport system	PA5082
191	Putative polar amino acid transport system	PA2204
191	Quorum sensing PAO1	PA1874;PA3724;PA4912
191	Hemophore/metalloprotease transport system	PA1247
191	Chloroalkane and chloroalkene degradation PAO1	PA5421
191	Sulfur metabolism PAO1	PA2566
191	Type VI secretion system	PA0085
191	Putrescine transport system	PA2711
192	Nicotinate and nicotinamide metabolism PAO1	PA1602
192	Arginine and proline metabolism PAO1	PA4519;PA3366
192	Glycine, serine and threonine metabolism PAO1	PA2413
192	Porphyrin and chlorophyll metabolism PAO1	PA4880
192	Ribosome PAO1	PA3600
192	Bacterial chemotaxis PAO1	PA1946
192	Monobactam biosynthesis PAO1	PA2412
192	Glyoxylate and dicarboxylate metabolism PAO1	PA4613;PA1562;PA4812;PA2444;PA4810;PA4811
192	Assimilatory sulfate reduction, sulfate => H2S	PA4513
192	Selenocompound metabolism PAO1	PA0849
192	Alanine, aspartate and glutamate metabolism PAO1	PA1337;PA5429
192	Butanoate metabolism PAO1	PA2000
192	Zinc transport system	PA2409;PA2408;PA2407
192	Branched-chain amino acid transport system	PA3364
192	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4230
192	Hemophore/metalloprotease transport system	PA3405
192	Citrate cycle (TCA cycle) PAO1	PA4470;PA5445;PA4152
192	Oxidative phosphorylation PAO1	PA2649;PA2638;PA4430;PA1584;PA2645;PA2641;PA2644;PA2648;PA4429;PA2647;PA2637
192	Sulfur metabolism PAO1	PA1838;PA4443
192	Iron complex transport system	PA4707;PA4708;PA4158;PA4706
193	Pyruvate metabolism PAO1	PA0887;PA4152;PA3452
193	Fatty acid metabolism PAO1	PA2967;PA2815;PA5174
193	Nicotinate and nicotinamide metabolism PAO1	PA0195
193	Arginine and proline metabolism PAO1	PA1421;PA1254
193	Sulfate-sulfur assimilation	PA4130
193	beta-Lactam resistance PAO1	PA2020;PA2019;PA2018
193	Bacterial chemotaxis PAO1	PA2652;PA0177;PA4310;PA0178;PA4633;PA0179;PA4309;PA0175;PA0176;PA4307
193	Phosphonate and phosphinate metabolism PAO1	PA4866
193	Flagellar assembly PAO1	PA1095;PA1094;PA1092;PA1086;PA3526;PA1087
193	Amino sugar and nucleotide sugar metabolism PAO1	PA3155
193	Quorum sensing PAO1	PA3476;PA3724;PA0604;PA0605;PA0606;PA0603;PA3478;PA3479
193	Purine metabolism PAO1	PA3517;PA3751;PA4865;PA4867;PA1514
193	Citrate cycle (TCA cycle) PAO1	PA5436;PA1562
193	Oxidative phosphorylation PAO1	PA1317;PA1320;PA3930
193	2-Oxocarboxylic acid metabolism PAO1	PA1417
193	Pantothenate and CoA biosynthesis PAO1	PA1752
193	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
193	Cyanoamino acid metabolism PAO1	PA2195;PA2193
193	Putrescine transport system	PA2592
194	Pyruvate metabolism PAO1	PA0927
194	beta-Lactam resistance PAO1	PA2019;PA5471
194	Bacterial chemotaxis PAO1	PA4307
194	Glyoxylate and dicarboxylate metabolism PAO1	PA5354;PA5355
194	Glycerophospholipid metabolism PAO1	PA4351
194	Vanadium resistance, efflux pump MexGHI-OpmD	PA4205;PA4208
194	Cysteine and methionine metabolism PAO1	PA4773
194	Flagellar assembly PAO1	PA1094;PA1086;PA1095;PA1092;PA1087
194	Phenazine biosynthesis PAO1	PA4209;PA4217
194	Glutamate/aspartate transport system	PA1341;PA1342;PA1340
194	Folate biosynthesis PAO1	PA3914
194	Amino sugar and nucleotide sugar metabolism PAO1	PA3540
194	Putative ABC transport system	PA4064
194	Quorum sensing PAO1	PA0999;PA3476;PA1002;PA0997;PA1871;PA1901;PA4206;PA0998;PA1902;PA1000;PA1905;PA2570;PA1001;PA1904;PA0996;PA1903;PA4211;PA3478;PA3479;PA4207
194	Nitrogen metabolism PAO1	PA3876;PA3875;PA3877;PA3872
194	Oxidative phosphorylation PAO1	PA4133;PA1319
194	Sulfur metabolism PAO1	PA4130;PA3446
194	Cyanoamino acid metabolism PAO1	PA2193;PA2194;PA2195
195	Pyruvate metabolism PAO1	PA3524
195	Arginine biosynthesis PAO1	PA0296
195	Nicotinate and nicotinamide metabolism PAO1	PA1004
195	Pentose phosphate pathway PAO1	PA0555
195	Arginine and proline metabolism PAO1	PA0393
195	Base excision repair PAO1	PA3495
195	Porphyrin and chlorophyll metabolism PAO1	PA4235
195	Phenylalanine, tyrosine and tryptophan biosynthesis PAO1	PA5038
195	NitT/TauT family transport system	PA3512
195	F-type ATPase, prokaryotes and chloroplasts	PA5559
195	Homologous recombination PAO1	PA1534
195	Chlorocyclohexane and chlorobenzene degradation PAO1	PA3498
195	Benzoate degradation PAO1	PA1628
195	DNA replication PAO1	PA3832;PA4931
195	Peptidoglycan biosynthesis PAO1	PA4415
195	Starch and sucrose metabolism PAO1	PA1726
195	Imipenem resistance, repression of porin OprD	PA1438
195	Spermidine/putrescine transport system	PA0204
195	Purine metabolism PAO1	PA4645
195	Sulfur metabolism PAO1	PA2105
195	Iron complex transport system	PA4159
196	Nicotinate and nicotinamide metabolism PAO1	PA3088
196	Porphyrin and chlorophyll metabolism PAO1	PA3977
196	Glycine, serine and threonine metabolism PAO1	PA5214
196	Arginine and proline metabolism PAO1	PA4519;PA5080
196	Ubiquinone and other terpenoid-quinone biosynthesis PAO1	PA1224
196	Flagellar assembly PAO1	PA1449
196	Folate biosynthesis PAO1	PA2666
196	Amino sugar and nucleotide sugar metabolism PAO1	PA5552
196	Purine metabolism PAO1	PA4443
196	Nitrogen metabolism PAO1	PA0102
196	Oxidative phosphorylation PAO1	PA4031
196	Lipopolysaccharide biosynthesis PAO1	PA4988
197	Iron(III) transport system	PA5217
197	Arginine biosynthesis PAO1	PA0662
197	Pentose phosphate pathway PAO1	PA3182
197	Arginine and proline metabolism PAO1	PA1267;PA1268
197	Sulfate-sulfur assimilation	PA1838
197	Glycine, serine and threonine metabolism PAO1	PA1326
197	Type II general secretion pathway	PA0681;PA0683;PA0680
197	beta-Lactam resistance PAO1	PA3719;PA5471
197	Synthesis and degradation of ketone bodies PAO1	PA2003
197	Ribosome PAO1	PA5316
197	Propanoate metabolism PAO1	PA3568;PA0132;PA0130
197	Aminobenzoate degradation PAO1	PA2514;PA2512;PA3910;PA2513
197	Glyoxylate and dicarboxylate metabolism PAO1	PA1566;PA4613
197	Glycerophospholipid metabolism PAO1	PA3319;PA2352
197	Bacterial secretion system PAO1	PA0679
197	Starch and sucrose metabolism PAO1	PA2416
197	D-Methionine transport system	PA5504
197	Ribosome, bacteria	PA4262;PA4249
197	Quorum sensing PAO1	PA1871
197	Purine metabolism PAO1	PA1140;PA5176;PA4442;PA4269
197	Glutathione metabolism PAO1	PA3831;PA3183
197	Phosphonate transport system	PA3384
197	Sulfur relay system PAO1	PA3814
197	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1972
198	One carbon pool by folate PAO1	PA5420
198	Pyruvate metabolism PAO1	PA4470
198	Cytochrome c oxidase, cbb3-type	PA1856
198	Arginine biosynthesis PAO1	PA0530
198	Nicotinate and nicotinamide metabolism PAO1	PA0196
198	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5416;PA5373;PA5415;PA5419;PA5417;PA5418
198	Synthesis and degradation of ketone bodies PAO1	PA2003
198	Bacterial chemotaxis PAO1	PA1646
198	Monobactam biosynthesis PAO1	PA2412
198	Glycine betaine/proline transport system	PA5378;PA3236;PA5377;PA5376
198	Quorum sensing PAO1	PA0998;PA0844;PA1001;PA1904;PA1905;PA0996
198	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4226;PA4225;PA4228;PA4230
198	Methane metabolism PAO1	PA5421
198	Lysine degradation PAO1	PA1252
198	Cyanoamino acid metabolism PAO1	PA2193
199	One carbon pool by folate PAO1	PA5420
199	Pyruvate metabolism PAO1	PA0494;PA1984
199	Glycine, serine and threonine metabolism PAO1	PA5372;PA5379;PA5373;PA5415;PA5419;PA5417;PA5416;PA5418
199	Type II general secretion pathway	PA3097
199	Glycerophospholipid metabolism PAO1	PA3584;PA0844;PA2155
199	Cysteine and methionine metabolism PAO1	PA2105
199	Glycine betaine/proline transport system	PA5378;PA3236;PA5377;PA5096;PA5376
199	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4228
199	Oxidative phosphorylation PAO1	PA1317;PA1318
199	Lipopolysaccharide biosynthesis PAO1	PA5011
199	Methane metabolism PAO1	PA5421
199	Glycerolipid metabolism PAO1	PA3582
200	Pyruvate metabolism PAO1	PA4771
200	Geraniol degradation PAO1	PA2893
200	Type VI secretion system	PA0083;PA0091;PA2685;PA0082;PA0077;PA0095;PA0088;PA0079;PA0084;PA0085;PA0080;PA0078;PA0090;PA0089;PA0087
200	Pimeloyl-ACP biosynthesis, BioC-BioH pathway, malonyl-ACP => pimeloyl-ACP	PA0098
200	Glycerophospholipid metabolism PAO1	PA2536
200	Cysteine and methionine metabolism PAO1	PA3476;PA1927
200	Bacterial secretion system PAO1	PA0074;PA0081;PA0075;PA1692
200	Putative ABC transport system	PA0073;PA0072
200	Quorum sensing PAO1	PA1904
200	Sulfur metabolism PAO1	PA3444
200	Glycerolipid metabolism PAO1	PA2862
201	Cysteine biosynthesis, serine => cysteine	PA2105
201	Porphyrin and chlorophyll metabolism PAO1	PA4880
201	Type II general secretion pathway	PA1867
201	Tyrosine metabolism PAO1	PA2009
201	Bacterial chemotaxis PAO1	PA4307
201	Phosphonate and phosphinate metabolism PAO1	PA3375
201	Aminobenzoate degradation PAO1	PA2514;PA2512;PA2513
201	Glycolysis, core module involving three-carbon compounds	PA3195
201	Starch and sucrose metabolism PAO1	PA2160;PA2151;PA2153
201	Amino sugar and nucleotide sugar metabolism PAO1	PA3156
201	Quorum sensing PAO1	PA1002;PA0999;PA0997;PA0998;PA1000;PA1001;PA3478;PA4776;PA0996;PA3479
201	Nitrogen metabolism PAO1	PA3876;PA3875
201	Biosynthesis of siderophore group nonribosomal peptides PAO1	PA4225;PA4230;PA4224;PA4226;PA4228;PA4231
202	Nicotinate and nicotinamide metabolism PAO1	PA1602
202	Porphyrin and chlorophyll metabolism PAO1	PA4880
202	Valine, leucine and isoleucine degradation PAO1	PA1999
202	Tyrosine metabolism PAO1	PA0865
202	Histidine metabolism PAO1	PA3152
202	Glyoxylate and dicarboxylate metabolism PAO1	PA4812;PA4810;PA3181;PA4811
202	Glycerophospholipid metabolism PAO1	PA3584
202	Butanoate metabolism PAO1	PA2000
202	Glutathione metabolism PAO1	PA2813
202	Oxidative phosphorylation PAO1	PA1555;PA1319
202	Base excision repair PAO1	PA4010
203	Pyruvate metabolism PAO1	PA4152
203	Tyrosine metabolism PAO1	PA0242
203	Ribosome PAO1	PA5315
203	Tetrahydrofolate biosynthesis, GTP => THF	PA3438
203	Cysteine and methionine metabolism PAO1	PA3004
203	Bacterial secretion system PAO1	PA0680
203	Glycine betaine/proline transport system	PA5378
203	Purine metabolism PAO1	PA4867;PA3751
203	Base excision repair PAO1	PA0357
204	Arginine biosynthesis PAO1	PA5171;PA5172
204	Nicotinate and nicotinamide metabolism PAO1	PA1602
204	Benzoate degradation, benzoate => catechol / methylbenzoate => methylcatechol	PA2083
204	Glycine, serine and threonine metabolism PAO1	PA0399;PA2446
204	Cytochrome c oxidase, cbb3-type	PA1555;PA1557
204	NitT/TauT family transport system	PA2309;PA2308;PA2599;PA3514;PA2329
204	Chlorocyclohexane and chlorobenzene degradation PAO1	PA2086
204	Thiamine metabolism PAO1	PA2062
204	Glycolysis, core module involving three-carbon compounds	PA3195
204	D-Methionine transport system	PA3931;PA5504
204	Glycine betaine/proline transport system	PA5103
204	Putative polar amino acid transport system	PA2204;PA2203;PA4193;PA4192;PA2202;PA4195;PA4194
204	Purine metabolism PAO1	PA5173
204	Cationic antimicrobial peptide (CAMP) resistance PAO1	PA1249
204	Sulfur metabolism PAO1	PA4443;PA3442;PA3446;PA1756;PA3935;PA2594;PA2310;PA3447;PA3938;PA4442;PA2596;PA3443;PA0281;PA2600;PA3937;PA1493;PA1838;PA0280;PA0283;PA3444;PA2598;PA3936;PA3448;PA0282;PA3445;PA3449
205	Pyruvate metabolism PAO1	PA0927
205	Fatty acid metabolism PAO1	PA2950
205	Geraniol degradation PAO1	PA2893
205	RNA degradation PAO1	PA3861
205	Valine, leucine and isoleucine degradation PAO1	PA2015
205	Dipeptide transport system	PA4506
205	Ribosome PAO1	PA3745
205	beta-Alanine metabolism PAO1	PA0441
205	Benzoate degradation PAO1	PA3013;PA3590
